timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-01-24T17:02:07.296269+07:00,Nha Trang,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,78%
2025-01-24T18:02:09.411683+07:00,Nha Trang,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.3 km/h,83%
2025-01-24T19:02:29.443598+07:00,Nha Trang,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.8 km/h,86%
2025-01-24T20:05:12.501002+07:00,Nha Trang,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.8 km/h,88%
2025-01-24T21:02:10.865146+07:00,Nha Trang,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.8 km/h,88%
2025-01-24T22:02:14.883405+07:00,Nha Trang,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.8 km/h,89%
2025-01-24T23:02:13.467491+07:00,Nha Trang,73,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.2 km/h,90%
2025-01-25T00:02:00.108824+07:00,Nha Trang,73,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.5 km/h,90%
2025-01-25T01:02:18.460451+07:00,Nha Trang,73,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.0 km/h,91%
2025-01-25T02:02:08.447324+07:00,Nha Trang,74,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.6 km/h,92%
2025-01-25T03:02:09.560962+07:00,Nha Trang,74,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.4 km/h,92%
2025-01-25T04:02:02.979067+07:00,Nha Trang,74,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.6 km/h,93%
2025-01-25T05:02:16.476868+07:00,Nha Trang,72,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.8 km/h,93%
2025-01-25T06:02:08.967921+07:00,Nha Trang,72,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.8 km/h,93%
2025-01-25T07:04:47.878146+07:00,Nha Trang,72,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.1 km/h,90%
2025-01-25T08:28:34.226308+07:00,Nha Trang,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.2 km/h,85%
2025-01-25T09:17:58.662826+07:00,Nha Trang,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.0 km/h,78%
2025-01-25T10:01:56.289784+07:00,Nha Trang,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.0 km/h,78%
2025-01-25T11:02:10.687716+07:00,Nha Trang,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.8 km/h,73%
2025-01-25T12:01:59.587007+07:00,Nha Trang,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,71%
2025-01-25T13:02:16.910234+07:00,Nha Trang,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.6 km/h,76%
2025-01-25T14:02:09.763908+07:00,Nha Trang,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,77%
2025-01-25T15:02:13.035889+07:00,Nha Trang,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.3 km/h,78%
2025-01-25T16:02:10.672256+07:00,Nha Trang,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.7 km/h,78%
2025-01-25T17:01:48.893391+07:00,Nha Trang,70,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.7 km/h,79%
2025-01-25T18:02:03.027108+07:00,Nha Trang,70,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.0 km/h,85%
2025-01-25T19:02:06.497023+07:00,Nha Trang,70,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.5 km/h,91%
2025-01-25T20:03:46.082113+07:00,Nha Trang,72,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.8 km/h,93%
2025-01-25T21:01:57.078531+07:00,Nha Trang,72,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.3 km/h,92%
2025-01-25T22:01:55.051150+07:00,Nha Trang,72,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,92%
2025-01-25T23:01:58.934167+07:00,Nha Trang,73,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.0 km/h,93%
2025-01-26T00:01:46.383574+07:00,Nha Trang,73,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.7 km/h,94%
2025-01-26T01:01:57.501658+07:00,Nha Trang,73,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.5 km/h,93%
2025-01-26T02:01:46.837624+07:00,Nha Trang,70,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.0 km/h,93%
2025-01-26T03:01:53.210756+07:00,Nha Trang,70,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.7 km/h,92%
2025-01-26T04:01:44.918511+07:00,Nha Trang,70,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.6 km/h,91%
2025-01-26T05:02:21.893674+07:00,Nha Trang,70,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.9 km/h,90%
2025-01-26T06:01:59.559232+07:00,Nha Trang,70,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.7 km/h,90%
2025-01-26T07:04:48.560535+07:00,Nha Trang,70,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.9 km/h,89%
2025-01-26T08:29:05.152796+07:00,Nha Trang,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.5 km/h,85%
