timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-01-27T07:04:53.746387+07:00,Cần Thơ,62,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,94%
2025-01-27T08:29:03.915232+07:00,Cần Thơ,72,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,94%
2025-01-27T09:23:14.999318+07:00,Cần Thơ,72,/dl/web/weather/ic-w-02-new-clouds-full.svg,7.4 km/h,88%
2025-01-27T10:03:46.242878+07:00,Cần Thơ,72,/dl/web/weather/ic-w-02-new-clouds-full.svg,7.4 km/h,88%
2025-01-27T11:02:20.584519+07:00,Cần Thơ,68,/dl/web/weather/ic-w-02-new-clouds-full.svg,3.7 km/h,78%
2025-01-27T12:02:19.030723+07:00,Cần Thơ,68,/dl/web/weather/ic-w-02-new-clouds-full.svg,3.7 km/h,74%
2025-01-27T13:02:29.917647+07:00,Cần Thơ,68,/dl/web/weather/ic-w-02-new-clouds-full.svg,3.7 km/h,65%
2025-01-27T14:02:07.989466+07:00,Cần Thơ,66,/dl/web/weather/ic-w-02-new-clouds-full.svg,5.5 km/h,62%
2025-01-27T15:02:22.413707+07:00,Cần Thơ,66,/dl/web/weather/ic-w-02-new-clouds-full.svg,5.5 km/h,65%
2025-01-27T16:02:12.199201+07:00,Cần Thơ,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,62%
2025-01-27T17:02:18.154201+07:00,Cần Thơ,62,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,70%
2025-01-27T18:02:08.200975+07:00,Cần Thơ,62,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,66%
2025-01-27T19:02:39.476887+07:00,Cần Thơ,62,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.8 km/h,74%
2025-01-27T20:05:41.765221+07:00,Cần Thơ,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,78%
2025-01-27T21:02:32.269598+07:00,Cần Thơ,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,78%
2025-01-27T22:02:21.414739+07:00,Cần Thơ,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,83%
2025-01-27T23:02:17.649949+07:00,Cần Thơ,65,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,13.0 km/h,83%
2025-01-28T00:02:22.675873+07:00,Cần Thơ,65,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,9.2 km/h,88%
2025-01-28T01:02:29.446337+07:00,Cần Thơ,65,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,13.0 km/h,88%
2025-01-28T02:02:07.657369+07:00,Cần Thơ,60,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,5.5 km/h,94%
2025-01-28T03:02:22.609127+07:00,Cần Thơ,60,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,3.7 km/h,100%
2025-01-28T04:02:20.628020+07:00,Cần Thơ,60,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,1.8 km/h,100%
2025-01-28T05:02:19.987452+07:00,Cần Thơ,60,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,0.0 km/h,100%
2025-01-28T06:02:08.225435+07:00,Cần Thơ,60,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,1.8 km/h,94%
2025-01-28T07:04:51.750895+07:00,Cần Thơ,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,94%
